Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position
Paolo Hurtado,0.5,0.0,0.0,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.86,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2,3,3
Carlos Labrín,0.04,0.0,66.67,0.42,0.0,0.0,2.08,1.54,0.0,2.92,0.0,0.63,0.0,0.0,28.54,66.72,2.79,45.02,0.0,0.29,0.0,0.0,0.96,0.17,0.5,0.0,64.29,63.89,0.96,1.04,24,3,2
Franco Torgnascioli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,19.0,78.95,0.0,30.0,1.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2,3,1
Agustin Nadruz,0.19,0.0,58.33,1.27,0.08,0.0,2.69,1.08,0.0,1.19,0.0,1.77,0.0,0.0,28.0,73.49,4.0,41.18,0.0,0.19,0.0,0.0,0.85,0.19,0.08,0.04,47.37,51.05,0.69,0.92,26,2,3
Julio Barroso,0.0,0.04,100.0,0.3,0.0,0.0,0.67,1.3,0.07,4.3,0.0,0.15,0.0,0.0,36.59,83.3,1.96,50.62,0.0,0.22,0.0,0.0,0.81,0.11,0.07,0.04,69.84,63.64,0.19,0.59,27,3,2
Ismael Sosa,0.11,0.11,50.0,0.68,0.0,0.0,0.16,0.11,0.0,0.05,0.0,0.21,0.16,0.11,13.53,69.26,4.05,35.71,0.0,0.0,0.0,0.0,0.53,0.05,0.11,0.0,42.86,49.06,0.79,0.37,19,3,4
Jonathan Villagra,0.08,0.0,69.57,0.63,0.04,0.0,1.83,1.04,0.04,2.71,0.0,0.5,0.0,0.0,36.67,81.36,2.5,41.98,0.0,0.21,0.0,0.0,1.17,0.04,0.25,0.0,53.42,58.2,0.46,0.83,24,1,2
Diego Fernández,0.0,0.0,61.54,0.86,0.0,0.0,1.23,0.36,0.0,0.23,0.0,0.32,0.09,0.05,19.45,79.44,6.23,53.33,0.0,0.14,0.0,0.0,0.55,0.05,0.0,0.0,40.0,53.54,0.45,0.68,22,2,3
Fausto Grillo,0.04,0.0,70.0,0.68,0.0,0.0,1.46,1.14,0.04,4.39,0.04,0.29,0.0,0.0,39.29,74.18,3.04,43.12,0.0,0.43,0.0,0.0,0.79,0.07,0.25,0.04,51.22,54.88,0.79,1.25,28,2,2
Marcelo Jorquera,0.0,0.0,68.75,0.23,0.0,0.0,2.04,1.92,0.08,1.85,0.0,0.81,0.04,0.12,40.58,73.93,8.35,39.27,0.0,0.27,0.0,0.0,1.08,0.15,0.08,0.04,45.45,54.55,0.23,0.73,26,3,2
Luis Mejía,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.05,0.0,0.0,0.0,24.43,61.79,1.71,45.58,3.05,0.19,0.1,0.0,1.33,0.1,0.1,0.0,100.0,100.0,0.14,0.0,21,3,1
Federico Andrada,0.2,0.13,55.0,1.4,0.0,0.0,0.33,0.07,0.0,0.53,0.0,0.13,0.0,0.13,14.13,74.06,4.33,90.0,0.0,0.07,0.0,0.0,1.0,0.07,0.13,0.0,55.56,54.35,1.27,0.53,15,2,4
Thomas Galdames,0.0,0.0,33.33,0.25,0.0,0.0,0.95,0.8,0.0,1.85,0.0,0.2,0.0,0.0,21.85,83.52,2.05,47.5,0.0,0.1,0.0,0.0,0.5,0.1,0.25,0.0,56.0,61.19,0.35,0.45,20,2,2
Federico Bravo,0.0,0.0,50.0,0.32,0.0,0.0,2.2,1.6,0.04,2.72,0.0,1.0,0.08,0.0,35.8,72.96,4.4,44.09,0.0,0.2,0.0,0.0,1.04,0.16,0.4,0.08,59.74,56.13,1.52,1.76,25,2,3
Enzo Ferrario,0.0,0.0,50.0,0.23,0.0,0.0,2.31,1.54,0.0,2.62,0.0,0.46,0.0,0.0,24.31,77.22,1.31,36.96,0.0,0.15,0.0,0.0,1.62,0.08,0.08,0.0,40.0,70.24,1.54,0.46,13,1,2
José Ignacio Castro,0.0,0.0,13.33,0.21,0.0,0.0,2.79,1.14,0.0,1.57,0.0,0.29,0.07,0.14,21.79,74.1,4.71,50.0,0.0,0.14,0.0,0.0,1.21,0.07,0.0,0.0,60.0,62.79,0.5,0.43,14,1,2
Leandro Vega,0.0,0.0,50.0,0.2,0.0,0.0,2.1,1.2,0.0,2.5,0.0,0.5,0.0,0.0,33.4,77.84,3.7,52.04,0.0,0.2,0.0,0.0,0.8,0.1,0.1,0.1,44.44,55.74,0.4,1.0,10,2,2
Benjamín Gazzolo,0.0,0.04,50.0,0.25,0.0,0.0,1.88,1.54,0.08,3.5,0.0,0.38,0.0,0.0,37.71,83.98,2.08,57.04,0.0,0.21,0.0,0.0,1.21,0.29,0.33,0.04,54.9,57.05,0.33,1.13,24,2,2
Ignacio Arce,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.07,1.28,0.07,0.0,0.0,0.0,29.0,70.51,1.72,44.67,2.41,0.38,0.14,0.03,1.1,0.24,0.14,0.0,100.0,88.89,0.17,0.1,29,3,1
Mario Larenas,0.0,0.0,60.0,0.31,0.0,0.0,1.38,1.38,0.06,2.06,0.0,0.56,0.31,0.0,36.25,73.28,8.19,40.18,0.0,0.19,0.0,0.0,1.13,0.06,0.31,0.0,57.69,52.04,0.31,0.94,16,2,2
Gary Tello,0.14,0.07,63.64,1.0,0.0,0.0,0.71,0.29,0.0,0.0,0.0,0.5,0.07,0.07,8.43,78.81,3.29,45.45,0.0,0.0,0.0,0.0,0.29,0.0,0.07,0.0,37.5,44.59,0.71,0.57,14,2,4
Carlos Muñoz,0.08,0.15,69.23,1.54,0.0,0.0,1.0,0.08,0.0,0.62,0.0,0.38,0.0,0.0,12.69,74.55,3.46,69.23,0.0,0.08,0.0,0.0,0.77,0.08,0.15,0.0,34.88,43.64,0.85,1.54,13,3,4
Sebastián Leyton,0.0,0.0,54.55,0.85,0.0,0.0,1.69,0.85,0.0,0.85,0.0,1.08,0.0,0.08,31.0,78.91,6.31,57.3,0.0,0.0,0.0,0.0,1.08,0.23,0.08,0.0,50.0,45.71,0.85,1.62,13,2,3
Agustín Bouzat,0.07,0.07,26.32,1.21,0.0,0.0,2.21,0.36,0.0,0.29,0.0,0.86,0.21,0.07,21.29,68.12,7.0,41.38,0.0,0.0,0.0,0.0,0.07,0.07,0.21,0.0,35.71,46.61,1.0,1.0,14,2,3
Vicente Pizarro,0.0,0.0,53.33,0.24,0.0,0.0,1.76,0.9,0.0,0.48,0.0,0.9,0.05,0.0,26.48,78.6,6.81,54.29,0.0,0.14,0.0,0.0,0.38,0.1,0.1,0.0,44.44,56.0,0.81,0.48,21,1,3
Maximiliano Rodríguez,0.2,0.0,38.89,1.8,0.1,0.0,0.95,0.45,0.0,0.7,0.0,0.1,0.1,0.05,12.45,65.06,3.95,66.67,0.0,0.0,0.0,0.0,1.05,0.3,0.2,0.0,51.16,45.89,0.95,1.15,20,1,4
Daniel Sappa,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.03,0.41,0.07,0.0,0.0,0.03,24.86,52.15,2.45,36.07,2.52,0.38,0.17,0.0,1.07,0.14,0.14,0.0,78.57,85.71,0.48,0.03,29,2,1
César Fuentes,0.11,0.0,80.0,0.53,0.05,0.0,0.84,0.68,0.0,0.32,0.0,0.68,0.05,0.0,23.47,78.25,6.68,52.31,0.0,0.26,0.0,0.0,0.26,0.05,0.05,0.0,64.29,55.7,0.58,0.42,19,2,3
Nicolás Berardo,0.06,0.0,66.67,0.72,0.06,0.0,0.94,1.17,0.0,3.0,0.0,0.44,0.06,0.0,30.0,63.7,3.11,35.71,0.0,0.11,0.0,0.0,0.89,0.28,0.0,0.0,46.15,52.38,0.56,0.56,18,3,2
Pablo Alvarado,0.05,0.09,55.56,0.5,0.05,0.0,1.05,1.36,0.05,2.73,0.0,0.23,0.0,0.0,26.18,76.39,3.77,57.93,0.0,0.18,0.0,0.0,1.09,0.09,0.18,0.0,63.27,60.38,0.23,0.45,22,3,2
Cristóbal Muñoz,0.0,0.33,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,9.0,62.96,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,55.0,0.33,0.33,3,1,4
Lucas Soto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,1,2,3
Cristián Rojas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,59.0,88.14,3.0,37.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.33,50.0,1.0,0.0,1,3,2
Moisés González,0.12,0.0,75.0,0.24,0.12,0.0,1.65,1.18,0.0,3.24,0.06,0.41,0.0,0.0,29.82,80.47,2.0,44.09,0.0,0.18,0.0,0.0,0.82,0.06,0.24,0.06,34.09,52.89,1.06,1.0,17,1,2
Israel Poblete,0.0,0.08,58.97,1.08,0.0,0.0,2.04,0.68,0.0,0.92,0.0,1.32,0.2,0.16,31.08,73.87,6.96,49.47,0.0,0.08,0.0,0.0,1.08,0.12,0.16,0.04,37.21,45.71,1.56,1.32,25,2,3
Iván Ledezma,0.08,0.08,62.5,1.08,0.0,1.92,0.46,0.31,0.0,0.0,0.0,0.23,0.0,0.08,13.77,78.77,3.77,76.92,0.0,0.0,0.0,0.0,0.46,0.08,0.23,0.0,63.64,51.85,0.77,1.15,13,2,3
Lucas Alarcón,0.0,0.04,50.0,0.56,0.0,0.0,1.16,1.32,0.16,3.96,0.0,0.8,0.04,0.04,30.92,76.07,2.56,48.46,0.0,0.16,0.0,0.0,1.64,0.04,0.08,0.0,53.19,51.08,0.52,0.76,25,1,2
Javier Altamirano,0.14,0.03,47.3,1.55,0.0,0.0,1.59,0.86,0.0,0.34,0.0,1.38,0.07,0.07,30.38,80.7,10.31,50.0,0.0,0.1,0.0,0.0,0.97,0.24,0.14,0.0,26.67,36.81,0.72,1.76,29,1,3
Sebastián Galani,0.0,0.0,50.0,0.21,0.0,0.0,3.05,1.11,0.0,0.74,0.0,1.11,0.16,0.05,24.74,78.94,4.79,56.92,0.0,0.21,0.0,0.0,0.79,0.21,0.32,0.0,69.57,54.9,1.42,1.32,19,2,3
Nozomi Kimura,0.0,0.0,75.0,0.14,0.0,0.0,1.57,1.14,0.0,2.0,0.0,0.57,0.0,0.0,28.14,76.65,2.29,33.33,0.0,0.14,0.0,0.0,1.14,0.0,0.14,0.0,44.44,54.05,0.29,0.71,7,2,2
Juan Sánchez Sotelo,0.22,0.26,33.33,2.0,0.04,0.0,0.22,0.0,0.0,0.26,0.0,0.15,0.04,0.04,8.15,72.73,2.44,58.33,0.0,0.0,0.0,0.0,0.78,0.26,0.07,0.0,33.33,41.03,0.3,0.19,27,3,4
Vicente Fernández,0.0,0.05,55.56,0.45,0.0,0.0,1.9,1.45,0.0,1.6,0.0,0.95,0.2,0.15,32.45,75.19,7.9,42.7,0.0,0.2,0.0,0.0,0.8,0.15,0.2,0.05,62.26,50.78,0.6,1.45,20,1,2
Oliver Rojas,0.07,0.0,41.18,0.29,0.07,0.0,2.07,1.14,0.0,0.86,0.0,0.43,0.07,0.0,15.57,66.97,3.93,14.29,0.0,0.0,0.0,0.0,0.43,0.0,0.14,0.0,70.59,57.14,0.29,0.43,14,1,2
Ariel Uribe,0.0,0.14,36.17,1.52,0.0,0.0,1.76,0.57,0.0,0.14,0.0,0.67,0.29,0.05,15.9,73.95,6.29,60.42,0.0,0.05,0.0,0.0,0.38,0.14,0.0,0.05,34.62,43.27,1.29,0.57,21,1,3
Felipe Fritz,0.07,0.11,66.67,0.61,0.0,0.0,0.79,0.21,0.0,0.18,0.0,0.29,0.14,0.07,9.82,76.0,2.86,57.89,0.0,0.0,0.0,0.0,0.07,0.11,0.0,0.0,42.86,57.43,0.5,0.11,28,2,4
Ignacio Jeraldino,0.29,0.36,31.58,1.79,0.07,0.0,0.79,0.07,0.0,0.5,0.0,0.43,0.14,0.07,20.86,67.47,6.86,28.57,0.0,0.14,0.0,0.0,1.07,0.29,0.14,0.0,46.91,38.07,1.5,2.36,14,2,4
Federico Pereyra,0.0,0.05,100.0,0.62,0.0,0.0,1.14,1.05,0.05,4.95,0.0,0.67,0.0,0.0,32.19,69.08,2.81,44.84,0.0,0.19,0.0,0.0,1.19,0.24,0.24,0.0,64.29,59.18,0.29,0.76,21,3,2
Maximiliano Guerrero,0.25,0.13,44.44,1.0,0.0,0.0,1.25,0.81,0.0,0.69,0.0,0.38,0.06,0.06,18.5,68.24,5.56,29.41,0.0,0.06,0.0,0.0,1.31,0.13,0.19,0.0,36.36,46.22,0.69,0.75,16,1,3
Bryan González,0.0,0.0,75.0,0.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,16.4,84.15,3.8,57.14,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,69.57,1.8,0.0,5,1,3
Walter Mazzantti,0.17,0.04,56.14,1.09,0.0,0.0,1.04,0.35,0.0,0.43,0.0,1.26,0.13,0.0,19.39,78.03,6.43,26.67,0.0,0.17,0.0,0.0,1.0,0.3,0.3,0.04,37.04,47.06,2.35,1.52,23,2,4
Agustín Farías,0.14,0.05,47.37,0.82,0.09,0.0,2.05,1.95,0.0,1.77,0.09,1.82,0.0,0.0,44.09,77.11,6.77,46.53,0.0,0.36,0.0,0.0,1.09,0.09,0.36,0.0,53.57,47.75,1.68,1.45,22,3,3
Manuel Rivera,0.05,0.0,47.06,0.91,0.0,0.0,1.77,0.73,0.0,0.68,0.0,1.23,0.14,0.0,37.09,81.25,6.86,60.5,0.0,0.09,0.0,0.0,0.64,0.09,0.27,0.0,50.0,44.1,0.64,1.05,22,2,3
Gerardo Gordillo,0.0,0.0,0.0,0.73,0.0,0.0,1.0,1.45,0.09,2.45,0.0,0.45,0.0,0.0,23.27,72.27,1.36,46.55,0.0,0.18,0.0,0.0,0.73,0.27,0.36,0.0,73.17,66.67,0.64,0.64,11,2,2
Pedro Sánchez,0.19,0.25,9.09,1.56,0.0,0.0,0.44,0.31,0.0,0.19,0.0,0.0,0.13,0.13,9.56,77.12,2.63,76.92,0.0,0.0,0.0,0.0,0.38,0.0,0.19,0.0,30.77,32.05,0.56,0.63,16,2,4
Misael Dávila,0.11,0.16,50.0,1.0,0.0,0.0,0.79,1.05,0.0,0.74,0.0,0.79,0.0,0.11,18.89,74.93,3.84,51.06,0.0,0.26,0.0,0.0,0.84,0.05,0.11,0.0,52.38,47.22,0.21,0.32,19,3,3
Jason Flores,0.21,0.04,39.47,1.04,0.04,0.0,0.58,0.29,0.04,0.08,0.0,0.5,0.0,0.0,13.96,71.94,4.83,61.7,0.0,0.0,0.0,0.0,0.54,0.13,0.17,0.04,16.67,41.18,0.46,0.29,24,2,4
Luis Cabrera,0.06,0.0,73.33,0.33,0.0,0.0,1.61,0.83,0.0,0.61,0.0,0.61,0.0,0.0,28.39,83.37,3.89,67.95,0.0,0.11,0.0,0.0,0.83,0.33,0.28,0.0,37.5,51.43,0.61,1.06,18,2,3
Juan Leiva,0.05,0.0,33.33,0.48,0.0,0.0,1.62,0.57,0.0,0.43,0.0,0.38,0.0,0.0,22.24,85.44,5.24,60.0,0.0,0.0,0.0,0.0,0.86,0.05,0.14,0.0,60.0,58.65,0.81,0.95,21,2,3
Dylan Escobar,0.0,0.0,52.63,0.05,0.0,0.0,1.84,0.84,0.0,1.21,0.0,0.84,0.05,0.05,20.0,70.53,3.47,44.78,0.0,0.16,0.0,0.0,0.53,0.21,0.11,0.0,58.33,55.56,0.58,0.84,19,1,2
Joaquín Muñoz,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.56,0.0,0.0,0.0,0.0,22.22,73.0,0.56,45.92,1.89,0.22,0.33,0.11,1.11,0.22,0.22,0.11,100.0,85.71,0.33,0.11,9,3,1
Pedro Emanuel Ojeda,0.07,0.14,52.17,0.86,0.0,0.0,2.14,2.5,0.0,1.07,0.0,0.79,0.0,0.07,38.64,75.97,6.93,59.77,0.0,0.0,0.0,0.0,1.64,0.14,0.36,0.0,52.78,49.63,0.43,1.0,14,2,3
César Huanca,0.2,0.1,50.0,1.0,0.1,0.0,0.55,0.1,0.0,0.05,0.0,0.1,0.0,0.0,5.35,75.7,1.65,66.67,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.0,39.39,44.71,0.65,0.7,20,1,4
Abel Moreno,0.0,0.0,100.0,0.88,0.0,0.0,0.88,0.25,0.0,0.13,0.0,0.75,0.13,0.13,12.0,89.58,3.88,75.0,0.0,0.0,0.0,0.0,0.13,0.13,0.38,0.0,0.0,44.74,0.63,0.88,8,1,3
Jorge Luis Deschamps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,22.0,72.73,0.5,55.1,2.5,0.13,0.13,0.0,1.38,0.0,0.13,0.0,100.0,100.0,0.13,0.0,8,3,1
Nacho González,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,22.6,71.68,1.1,48.76,2.6,0.3,0.1,0.0,1.2,0.1,0.2,0.0,0.0,100.0,0.3,0.0,10,3,1
Luis Jiménez,0.09,0.09,50.0,1.45,0.0,0.0,0.64,0.18,0.0,0.73,0.0,0.27,0.09,0.09,19.73,79.72,6.55,30.0,0.0,0.18,0.0,0.0,1.09,0.0,0.18,0.0,15.38,44.93,1.64,1.0,11,3,4
Fabián Carmona,0.12,0.08,50.0,1.42,0.0,0.0,1.65,0.38,0.0,0.46,0.0,0.5,0.04,0.0,23.88,78.42,5.19,61.7,0.0,0.0,0.0,0.0,0.96,0.23,0.23,0.0,60.71,53.55,0.92,1.0,26,2,3
Lautaro Pastrán,0.08,0.08,57.14,1.15,0.0,0.0,0.69,0.08,0.0,0.0,0.0,0.08,0.08,0.0,12.85,77.84,4.85,66.67,0.0,0.0,0.0,0.0,0.54,0.0,0.08,0.0,28.57,46.34,0.85,1.08,13,1,4
Rubén Farfán,0.0,0.18,22.97,2.29,0.0,0.0,1.11,0.46,0.0,0.32,0.0,0.89,0.32,0.14,20.75,69.88,6.75,48.61,0.0,0.04,0.0,0.0,1.21,0.29,0.14,0.0,25.93,33.72,1.14,1.14,28,3,3
César Munder,0.13,0.06,50.0,1.13,0.0,0.0,0.88,0.0,0.0,0.19,0.0,0.13,0.13,0.06,9.81,73.25,4.13,31.25,0.0,0.06,0.0,0.0,0.38,0.06,0.25,0.0,41.67,41.1,0.38,0.88,16,1,3
Jeisson Vargas,0.0,0.16,38.46,1.95,0.0,0.0,0.47,0.21,0.0,0.21,0.0,0.05,0.11,0.0,15.42,77.82,4.89,53.57,0.0,0.11,0.0,0.0,0.74,0.05,0.0,0.0,31.58,46.91,0.95,0.53,19,2,3
Zacarías López,0.0,0.0,100.0,0.0,0.0,0.0,0.11,0.04,0.0,0.89,0.0,0.04,0.0,0.0,28.78,60.88,1.7,37.39,3.04,0.19,0.37,0.04,1.67,0.07,0.07,0.0,90.0,82.35,0.0,0.0,27,2,1
Alexander Oroz,0.19,0.31,42.31,1.38,0.0,0.0,0.88,0.25,0.0,0.06,0.0,0.19,0.06,0.06,9.06,64.14,2.94,54.55,0.0,0.0,0.0,0.0,0.13,0.0,0.25,0.0,57.14,51.04,1.0,0.81,16,1,4
Vicente Conelli,0.3,0.2,42.86,1.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.3,0.1,0.0,10.4,72.12,4.1,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.0,31.25,0.4,0.4,10,1,4
Matías Donoso,0.17,0.42,25.0,2.5,0.0,0.0,0.08,0.17,0.0,0.08,0.0,0.42,0.25,0.08,16.08,64.77,5.33,28.57,0.0,0.17,0.0,0.0,0.5,0.08,0.25,0.08,54.24,41.35,0.75,1.58,12,3,4
Christian Robert Santos,0.13,0.0,40.0,0.75,0.13,0.0,0.38,0.0,0.0,0.25,0.0,0.13,0.0,0.0,8.5,66.18,2.13,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,41.94,39.58,0.13,0.5,8,3,4
Nicolás Meza,0.0,0.0,100.0,0.31,0.0,0.0,0.77,0.38,0.0,0.46,0.0,0.46,0.08,0.15,12.92,83.93,2.62,69.23,0.0,0.0,0.0,0.0,0.46,0.08,0.08,0.0,66.67,53.13,0.08,0.54,13,1,3
Jens Buss,0.0,0.0,50.0,0.56,0.0,0.0,1.72,1.17,0.0,1.56,0.0,0.56,0.06,0.11,19.72,68.73,4.28,39.29,0.0,0.06,0.0,0.0,1.28,0.06,0.06,0.0,44.44,52.38,0.61,0.72,18,2,2
Gonzalo Jara,0.0,0.0,80.0,0.0,0.0,0.0,1.25,1.25,0.0,1.75,0.0,0.42,0.0,0.08,39.58,81.05,4.83,56.25,0.0,0.08,0.0,0.0,1.17,0.25,0.42,0.0,55.56,55.36,0.25,0.92,12,3,2
Víctor González,0.07,0.0,100.0,0.27,0.0,0.0,2.27,1.93,0.0,3.47,0.0,0.6,0.0,0.0,36.53,76.46,2.6,48.25,0.0,0.07,0.0,0.0,1.67,0.53,0.47,0.0,58.93,57.35,0.6,1.67,15,2,2
José Rojas,0.0,0.0,100.0,0.33,0.0,0.0,0.44,0.44,0.0,1.56,0.0,0.11,0.0,0.0,24.33,80.82,1.44,63.64,0.0,0.11,0.0,0.0,0.44,0.33,0.22,0.0,66.67,61.54,0.33,0.44,9,3,2
Diego Orellana,0.04,0.0,75.0,1.12,0.0,0.0,1.72,0.68,0.0,0.6,0.0,0.96,0.08,0.0,19.56,74.23,4.6,46.99,0.0,0.08,0.0,0.0,0.68,0.2,0.32,0.0,48.0,46.71,0.4,1.12,25,2,3
John Salas,0.0,0.0,50.0,0.18,0.0,0.0,0.59,0.71,0.0,0.94,0.0,0.24,0.12,0.06,25.35,80.05,3.94,47.54,0.0,0.12,0.0,0.0,0.53,0.12,0.0,0.0,58.33,63.04,0.41,0.12,17,2,2
Brayan Garrido,0.05,0.0,61.54,0.64,0.0,0.0,0.77,0.09,0.05,0.23,0.0,0.32,0.18,0.09,13.86,80.33,3.82,33.33,0.0,0.0,0.0,0.0,0.68,0.05,0.05,0.0,30.0,52.78,0.45,0.41,22,1,3
Sebastián Jaime,0.18,0.18,100.0,1.18,0.09,0.0,0.73,0.09,0.0,0.27,0.0,0.18,0.09,0.0,9.27,67.65,2.18,66.67,0.0,0.0,0.0,0.0,0.45,0.0,0.09,0.0,43.75,43.75,0.27,0.45,11,3,4
Cristian Erbes,0.0,0.0,36.36,0.13,0.0,0.0,2.87,1.43,0.04,1.48,0.0,1.48,0.0,0.0,33.65,77.13,5.04,62.63,0.0,0.09,0.0,0.0,1.22,0.09,0.39,0.0,54.76,53.07,1.22,1.52,23,3,3
Nicolás Mancilla,0.0,0.0,0.0,0.17,0.0,0.0,1.0,0.83,0.0,1.83,0.0,0.83,0.0,0.0,20.5,79.67,2.0,44.44,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,55.56,53.57,0.67,0.67,6,2,2
Adrián Cuadra,0.0,0.0,66.67,0.2,0.0,0.0,1.4,0.8,0.0,0.4,0.0,0.67,0.07,0.0,14.53,74.31,3.53,60.87,0.0,0.07,0.0,0.0,0.33,0.13,0.0,0.0,37.5,44.87,0.27,0.87,15,2,3
Marcelino Núñez,0.0,0.13,63.16,1.56,0.0,0.0,1.44,0.44,0.06,0.19,0.06,1.31,0.13,0.06,26.5,79.72,9.19,62.12,0.0,0.06,0.0,0.0,0.81,0.13,0.19,0.0,30.0,40.5,0.69,1.19,16,1,3
Manuel López,0.1,0.5,60.0,1.95,0.1,0.0,0.15,0.1,0.0,0.7,0.0,0.05,0.0,0.05,15.4,55.52,4.0,12.5,0.0,0.15,0.0,0.0,0.9,0.05,0.25,0.0,63.64,55.0,1.05,1.55,20,2,4
Álvaro Ramos,0.0,0.0,44.44,1.1,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.4,0.3,0.3,11.8,67.8,3.4,66.67,0.0,0.0,0.0,0.0,1.3,0.2,0.3,0.0,60.0,36.17,0.5,1.3,10,3,4
Bruno Gutiérrez,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,0.0,2.0,0.0,0.3,0.0,0.0,19.3,74.09,1.0,37.14,0.0,0.2,0.0,0.0,0.5,0.1,0.2,0.0,42.86,53.7,0.3,0.9,10,1,3
Osvaldo Bosso,0.04,0.04,58.82,0.33,0.0,0.0,1.22,1.74,0.0,0.78,0.0,0.44,0.0,0.0,29.33,76.39,4.93,46.56,0.0,0.22,0.0,0.0,1.19,0.19,0.15,0.0,50.0,55.03,0.74,0.7,27,2,2
Germán Lanaro,0.0,0.0,100.0,0.44,0.0,0.0,0.67,1.0,0.33,2.78,0.0,0.22,0.0,0.0,28.89,85.77,1.78,69.64,0.0,0.11,0.0,0.0,0.78,0.33,0.11,0.0,69.23,69.23,0.22,0.44,9,3,2
Diego Acevedo,0.0,0.0,40.0,1.0,0.0,0.0,1.11,0.0,0.0,0.33,0.0,0.56,0.11,0.0,25.44,79.04,8.78,60.0,0.0,0.0,0.0,0.0,1.11,0.11,0.0,0.0,37.5,43.4,0.44,0.11,9,1,3
Felipe Seymour,0.0,0.0,50.0,0.14,0.0,0.0,1.82,0.64,0.0,1.14,0.0,0.64,0.0,0.0,20.73,83.99,2.36,67.31,0.0,0.09,0.0,0.0,0.77,0.09,0.14,0.0,35.71,52.21,0.45,0.91,22,3,3
Nicolás Baeza,0.0,0.13,41.67,0.71,0.0,0.0,2.17,1.38,0.0,1.38,0.0,0.96,0.17,0.0,25.04,67.72,5.0,38.61,0.0,0.08,0.0,0.0,1.25,0.21,0.08,0.0,48.15,53.66,1.04,0.42,24,2,2
Bastian Tapia,0.11,0.05,0.0,0.47,0.05,0.0,1.26,1.53,0.05,3.05,0.0,0.42,0.0,0.05,25.63,74.95,1.11,42.72,0.0,0.16,0.0,0.0,1.58,0.11,0.21,0.11,56.6,54.13,0.26,0.79,19,1,2
Óscar Salinas,0.05,0.0,58.33,0.53,0.05,0.0,0.42,0.16,0.05,0.16,0.0,0.21,0.0,0.05,14.26,81.55,5.47,65.22,0.0,0.05,0.0,0.0,0.58,0.11,0.16,0.0,31.58,50.72,0.74,0.42,19,3,4
Mauro González,0.0,0.05,52.63,1.4,0.0,0.0,1.2,0.8,0.0,0.15,0.0,0.5,0.25,0.05,22.65,70.86,6.15,49.37,0.0,0.0,0.0,0.0,0.7,0.15,0.25,0.05,47.37,43.88,0.4,1.25,20,2,3
Nicolás Peñailillo,0.0,0.0,44.44,0.4,0.0,0.0,1.5,1.4,0.0,2.1,0.0,0.3,0.0,0.0,17.9,61.45,4.7,42.86,0.0,0.2,0.0,0.0,0.5,0.3,0.3,0.0,50.0,57.35,0.9,0.7,10,3,2
