#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
399,,Aleksey Gorodovoy,0,0,0,0.33,0,0
400,,Stefan Melentijević,0.5,1.63,0,1.5,0,0.75
401,,Mario Mitaj,1.29,1,0,0.93,0,0.29
402,,Albert Sharipov,0.63,0.44,0,0.5,0,0.31
403,,Mukhammad Sultonov,0.89,0.44,0,0.22,0,0.33
404,,Amir Batyrev,0.44,0.67,0,0.11,0,0.11
405,,Egor Sorokin,0.29,0.86,0,4.29,0,0.14
406,,Reda Rabeï,0.2,0.2,0,0.1,0,0.5
407,,Ilya Berkovskyi,1.33,0.33,0,0,0,1
408,,Khozhimat Erkinov,1.15,0.65,0,0.1,0,0.9
409,,Danil Lipovoy,0.2,0.8,0,0,0,0
410,,Aleksei Gerasimov,0.11,0.33,0.11,2.33,0,0.33
411,,Ivan Enin,1.09,0.95,0,1.41,0,0.32
412,,Daniil Kornyushin,1,1,0.07,1.57,0,0.57
413,,Márk Koszta,0.25,0.25,0,0.25,0,0.75
414,,Aleksander Zuev,0.92,0.5,0,0.67,0,0.71
415,,Aleksandr Orekhov,1.4,1.2,0,0.2,0,1.4
416,,Irakliy Manelov,0.33,0.22,0,0,0,0.67
417,,Moussa Sissako,0.8,2.3,0.1,1,0,0.3
418,,Vladimir Khubulov,0.38,0.19,0.05,0.19,0,0.29
419,,Maximiliano Caufriez,0,0,0,1,0,0
420,,Ifeany David Ndouka,0,1,0,0,0,0
421,,Ilya Ishkov,0,1,0,0,0,0
422,,Abdulla Bagamaev,0,0,0,0,0,0
