#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
430,,Nenad Adamović,0.27,0.18,0,0.18,0,0.55
431,,Filip Petrović,0.91,0.82,0,0.91,0,0.55
432,,Kwaku Bonsu Osei Gaucho,0.2,0,0,0,0,0
433,,Dušan Mijić,1.22,0.78,0.11,0.78,0,0.33
434,,Dimitrije Stevanović,0,0,0,0.92,0,0
435,,Nikola Knežević,0.4,0.13,0,0.27,0,0.4
436,,Đorđe Maksimović,0.12,0.08,0,0,0,0.12
437,,Miroslav Maričić,0.95,0.25,0,0.4,0,0.7
438,,Andrija Lazarević,0.79,0.43,0,0.14,0,0.79
439,,Mišo Dubljanić,0,0,0,0.5,0.1,0.1
440,,Igor Cvetojevic,1.5,1,0,2,0,0
441,,Mateja Stjepanović,0,0,0,0,0,1
442,,Dusan Dodic,0,0,0,0,0,0
443,,Mile Savković,0.33,0,0,0,0,0
444,,Nikola Kovačević,0.75,0.5,0,1.25,0,0.25
445,,Dragoljub Radoman,0.2,0,0,0,0,0.2
446,,Uroš Milovanović,0.33,0,0,0,0,0
447,,Matija Petrović,0.17,0,0,0,0,0
448,,Marko Gajić,0.38,0.13,0,2.13,0,0.25
449,,Uroš Sremčević,0.1,0,0,0.2,0,0
450,,Boris Varga,1.18,1.18,0,2.09,0,0.82
451,,Đorđe Jovanović,0.59,0.24,0,0.18,0,0.29
452,,Bojan Mlađović,1.1,1.1,0.2,3.3,0,0.7
453,,Mustafa Mujezinović,0.27,0.18,0,0,0,0.09
454,,Lazar Slavković,0.11,0,0.11,1,0,0.22
455,,Viktor Lukić,0.33,0.11,0,0,0,0.11
456,,Srđan Šćepanović,0.33,0.11,0,0.22,0,0.44
457,,Luka Velikić,1.33,0.5,0,0.5,0,0.83
458,,Dejan Tumbas,0.75,0.38,0,0.13,0,0.25
459,,Aleksandar Katanić,0.38,0,0.06,0.06,0,0.06
460,,Luka Savić,0,0.2,0,1.2,0,0
461,,Adetunji Rasaq Adeshina,0.75,0.5,0,0.75,0,0.25
462,,Lazar Stajković,0.5,0,0,0.25,0,0.5
463,,Ivan Ćorković,0.62,0.77,0.08,0.85,0,0.08
464,,Nikša Vujanović,0.7,0.33,0.04,0.04,0,0.59
465,,Nikola Bogdanovski,0.45,0.42,0,0.45,0,0.64
466,,Srđan Kocić,0.73,0.55,0.05,0.68,0,0.91
467,,Nikola Mituljikić,0.43,0,0,0,0,0.14
468,,Nemanja Andrić,0.11,0,0,0,0,0.22
469,,Nikola Aksentijević,1,1,0,1,0,0.08
470,,Dušan Joković,0.5,0.5,0,3,0,1.5
471,,Damir Salihovic,0,0.67,0,0,0,0
472,,Marko Mandić,0.94,1.17,0,1.83,0,0.5
473,,Maka Gakou,0.8,1.8,0,1.3,0.1,0.2
474,,Luka Laban,0.17,0.5,0,0.17,0,0.33
475,,Veljko Ilić,0,0.67,0,0,0,0.33
476,,Vojin Serafimović,0.2,0.4,0,1,0,0.4
477,,Vladimir Tomović,1,0.71,0,1.86,0,0.43
478,,Lazar Pavlović,0.92,0.33,0,0.33,0,0.83
479,,Vahid Zimonjić,0.5,0.36,0,0.43,0,0.29
480,,Stefan Milošević,0.57,0.57,0,0.71,0,1
481,,Leandro,0.33,0.67,0.17,2.83,0,0.17
482,,Vlada Novevski,0.88,0.13,0,0.5,0,1.13
483,,Branimir Jočić,0.79,0.71,0,1.93,0,0.57
484,,Đorđe Skoko,1,1,0,6,0,0
485,,Stefan Mihajlović,0,0,0,0,0,0
486,,Luka Vulin,0,0,0,0,0,1
487,,Aleksa Dušanić,0.5,0,0,0.5,0,0
488,,Stefan Vico,0,1.67,0,1.67,0,0.33
489,,Nikolas Špalek,0.25,0,0,0,0,0.5
490,,Ryohei Michibuchi,0.5,0.25,0,0.25,0,0
491,,Nenad Nikić,1,1,0,1,0,0.5
492,,Nikola Andrić,1,0.43,0.29,1,0,0.43
493,,Stefan Maksimović,1.2,0.8,0.4,4.2,0,1
494,,Milan Jezdimirović,1,0.67,0,2.33,0,0.67
495,,Nemanja Jovičić,0.2,0.4,0,1,0,0.4
496,,Nikola Ignjatović,0.29,0.29,0.14,2.14,0,0
497,,Dženan Bureković,0.33,0.33,0,0.67,0,0.33
498,,Filip Frei,1.4,0.6,0,0.8,0,0.4
499,,Janko Jevremović,0.38,0,0,0,0,0.63
500,,Marko Veličković,0,0,0,0,0,0.5
501,,Danilo Miladinović,0.75,0.25,0,0,0,0.25
502,,Igor Radovanović,0.4,0.6,0.2,1.4,0,0.2
503,,Marko Drobnjak,1,0,0,1.75,0.25,0.25
504,,Đorđe Babić,0,0,0,0,0,0
505,,Vladimir Miletić,1.08,0.5,0.08,0.5,0,0.58
506,,Lazar Đorđević,0,1,0,3,0,0
507,,Igor Petrović,0.33,0.67,0,2.33,0,0.33
508,,Aleksa Koloni,1,0,0,0,0,1
509,,Kosta Janjic,1.67,0.33,0,3.33,0,0.67
510,,Ibrahim Fijuljanin,0,0,0,0,0,0.5
511,,Sava Pribaković,0,0,0,1,0,1
512,,Miloš Džugurdić,0,0,0,0,0,0
513,,Filip Holender,0,0,0,0,0,0
514,,Mihajlo Milosavić,0,0,0,0,0,0
515,,Nemanja Krsmanovic,0,0,0,0,0,0
516,,Bogdan Mladenović,0,0,0,0,0,0
517,,Marko Janković,0,0,0,0,0,0
518,,Aleksandar Vidović,1,0,0,0,0,0
519,,Vukašin Marković,0,0,0,0,0,0
520,,Vukašin Radosavljević,0,0,0,0,0,0
521,,Stefan Vukasinovic,0,0,0,1,0,1
522,,Luka Slavković,0,0,0,0,0,0
523,,Nenad Perović,3,0,0,1,0,0
524,,Aleksandar Petrović,0,0,0,0,0,0
525,,Marko Pelivanović,0,0,0,0,0,0
526,,Nikola Ristovic,1,0,0,0,0,0
527,,Nikola Čolić,0,0,0,0,0,0
528,,Uroš Rašković,0,0,0,0,0,0
529,,Kemal Konicanin,0.5,0,0,0,0,0
530,,Jovan Mitrović,0.5,0.5,0,0,0,0
